Date,AAPL
2018-01-03,-0.00017404318806728874
2018-01-04,0.004634432133378081
2018-01-05,0.011320895265714082
2018-01-08,-0.003721126591008238
2018-01-09,-0.0001149464989900469
2018-01-10,-0.00022955811754924693
2018-01-11,0.005664456846206636
2018-01-12,0.010273341152902285
2018-01-16,-0.005094996342765759
2018-01-17,0.016381220666149873
2018-01-18,0.000892637928037238
2018-01-19,-0.004472367833266614
2018-01-22,-0.008215205495480438
2018-01-23,0.00022622818075456141
2018-01-24,-0.016056793977400636
2018-01-25,-0.018012527728197045
2018-01-26,0.0023351159042237384
2018-01-29,-0.020915681146943203
2018-01-30,-0.005911372225174404
2018-01-31,0.002751007595285345
2018-02-01,0.00208791800360779
2018-02-02,-0.04435947608746733
2018-02-05,-0.025301380891322604
2018-02-06,0.04094170262449069
2018-02-07,-0.021639690922906605
2018-02-08,-0.02790217897986615
2018-02-09,0.012157135814355638
2018-02-12,0.039488788422517566
2018-02-13,0.009968115696076162
2018-02-14,0.018269400964577565
2018-02-15,0.03302692956262289
2018-02-16,-0.0032422748247274732
2018-02-20,-0.0033693313489728824
2018-02-21,-0.004549284384179321
2018-02-22,0.008324404782133513
2018-02-23,0.017241531830568146
2018-02-26,0.019579508822355204
2018-02-27,-0.0032462810668864553
2018-02-28,-0.0015149074917373533
2018-03-01,-0.017671297696144492
2018-03-02,0.006890781981948095
2018-03-05,0.0034552418215038896
2018-03-06,-0.00084857050212929
2018-03-07,-0.009326210215400883
2018-03-08,0.010853725289443781
2018-03-09,0.017034761852600284
2018-03-12,0.009621515044352822
2018-03-13,-0.009677143361239444
2018-03-14,-0.008537687559253146
2018-03-15,0.0011763675398770118
2018-03-16,-0.0035329884063050403
2018-03-19,-0.015396919217555165
2018-03-20,-0.00034245151384023763
2018-03-21,-0.02291529416091132
2018-03-22,-0.014230349964692104
2018-03-23,-0.023428641186886694
2018-03-26,0.046379061346536486
2018-03-27,-0.02597549382997496
2018-03-28,-0.011110461137632517
2018-03-29,0.007778572926109967
2018-04-02,-0.0065779090507454025
2018-04-03,0.010207022179008688
2018-04-04,0.018941541700790487
2018-04-05,0.006910274463657758
2018-04-06,-0.025911080337024536
2018-04-09,0.009869109512308277
2018-04-10,0.018642885179508382
2018-04-11,-0.004686320114264037
2018-04-12,0.009810264829061015
2018-04-13,0.0033822118008003605
2018-04-16,0.006219143899665234
2018-04-17,0.013670145475435422
2018-04-18,-0.0022468521425372747
2018-04-19,-0.028749508102952574
2018-04-20,-0.041835139248191655
2018-04-23,-0.0029004158709084018
2018-04-24,-0.014017189376170228
2018-04-25,0.004347979851899833
2018-04-26,0.0034770957095209064
2018-04-27,-0.01163708014237652
2018-04-30,0.01794987260797498
2018-05-01,0.022970514784460824
2018-05-02,0.04322713906795131
2018-05-03,0.0018106763088238382
2018-05-04,0.038483152052252154
2018-05-07,0.0072091442602186945
2018-05-08,0.004795146659459277
2018-05-09,0.0070163007890605075
2018-05-10,0.014202592516658867
2018-05-11,-0.0038106251993747053
2018-05-14,-0.0023355111416769035
2018-05-15,-0.009130082846072142
2018-05-16,0.009289176906834352
2018-05-17,-0.006343585456713331
2018-05-18,-0.0036434156664427895
2018-05-21,0.007060322294223755
2018-05-22,-0.0025084474714267596
2018-05-23,0.006391308359779464
2018-05-24,-0.0011152761201826578
2018-05-25,0.0022827123620633607
2018-05-29,-0.0036123823104376846
2018-05-30,-0.0021310526452398603
2018-05-31,-0.0033656485628233046
2018-06-01,0.017873170997605124
2018-06-04,0.008323153040283715
2018-06-05,0.007685675785029266
2018-06-06,0.0034597998206082675
2018-06-07,-0.002684294561607325
2018-06-08,-0.00913939132609727
2018-06-11,-0.00245453326099994
2018-06-12,0.005475709072296747
2018-06-13,-0.008251039735684945
2018-06-14,0.0005240322456612542
2018-06-15,-0.010325676906434631
2018-06-18,-0.0005295584871012913
2018-06-19,-0.01629196789959569
2018-06-20,0.004352897707057323
2018-06-21,-0.005592201564571449
2018-06-22,-0.0029158192111097
2018-06-25,-0.014983036074116194
2018-06-26,0.012329545958228709
2018-06-27,-0.0014648132557949969
2018-06-28,0.007249726098017067
2018-06-29,-0.002104425905813662
2018-07-02,0.011120474267020484
2018-07-03,-0.01757004524622234
2018-07-05,0.008015075565788489
2018-07-06,0.013766750594357417
2018-07-09,0.013789483917050885
2018-07-10,-0.0012074006857436745
2018-07-11,-0.013061353426485567
2018-07-12,0.016627153914236595
2018-07-13,0.0015694924373921872
2018-07-16,-0.002197708408684856
2018-07-17,0.0028242919918263793
2018-07-18,-0.005499344304166163
2018-07-19,0.007743176641559319
2018-07-20,-0.002295842357663902
2018-07-23,0.0008877740027595852
