Date,sma5,sma20,sma50,ema12,ema26,price_vs_sma20,sma_crossover,macd,macd_signal,rsi_14,vol20,vol5,vol_ratio,BB_middle,BB_upper,BB_lower,BB_percent,Bandwith,volume_ratio,ret_lag1,ret_lag2,ret_lag3,ret_lag4,ret_lag5,mom_10,mom_21,mom_63
2019-06-12,45.780914306640625,44.043230056762695,46.4008374786377,44.80599292471836,44.95628994786213,0.05466106185189701,1,-0.15029702314377147,-0.7015790423853974,58.918941612837756,0.2705564488973553,0.16666574018806055,0.6160109687545863,44.043230056762695,47.18868489908851,40.897775214436884,0.8826870584652747,0.142834884647287,0.629559735520897,0.011513230159,0.0126983200907212,0.0262684332203043,0.0145754512028818,0.016014325460302,0.0889499666358697,-0.012092384824206909,0.07786850604136303
2019-06-13,46.208126068115234,44.081861686706546,46.4050203704834,45.05754978527101,45.066276804932464,0.05351976394217184,1,-0.008727019661456836,-0.5630086378406093,58.85068643945997,0.26774529699731436,0.18624842235682854,0.6956179042005608,44.081861686706546,47.328706776001404,40.83501659741169,0.8633143508112944,0.14730979886332643,0.75389677041011,-0.0031876334749457,0.011513230159,0.0126983200907212,0.0262684332203043,0.0145754512028818,0.0905427157717459,0.04459698631290999,0.07026870090250133
2019-06-14,46.332035064697266,44.1136754989624,46.39611915588379,45.218518078146985,45.14313361115713,0.04511454027559458,1,0.07538446698985268,-0.4353300168745169,56.371476382491736,0.26868738618709503,0.14210215211966573,0.5288754121889286,44.1136754989624,47.42942746765585,40.79792353026895,0.800108121595516,0.1503276220441635,0.6691789784030479,-0.000205987214573,-0.0031876334749457,0.011513230159,0.0126983200907212,0.0262684332203043,0.08516325883519059,0.028684619518174193,0.059007351300240526
2019-06-17,46.394708251953126,44.17216033935547,46.391099243164064,45.39704168286115,45.23467345542622,0.049958189784697016,1,0.16236822743493207,-0.31579036801262705,57.92821874477624,0.2681920912749078,0.1182835939350264,0.4410405742120893,44.17216033935547,47.60835176561404,40.735968913096904,0.8211056800517632,0.1555817691441761,0.5407744830208697,-0.0072887888508316,-0.000205987214573,-0.0031876334749457,0.011513230159,0.0126983200907212,0.09615650261011649,0.009487981091178991,0.03879440111924552
2019-06-18,46.56884765625,44.35586719512939,46.401651535034176,45.71590923721064,45.400229553997164,0.07020071498783231,1,0.3156796832134745,-0.18949635776740673,63.49113568645654,0.24867040071468396,0.18959203400152994,0.7624230043327973,44.35586719512939,48.08744063254988,40.624293757708905,0.9172252862261633,0.16825613716465637,1.0010545552299266,0.005948754461065,-0.0072887888508316,-0.000205987214573,-0.0031876334749457,0.011513230159,0.1122670836218083,0.019845809829123692,0.03458629313236693
2019-06-19,46.74490203857422,44.49065818786621,46.3946556854248,45.96437730697421,45.54324600856587,0.06384022216111518,1,0.4211312984083335,-0.06737082653225866,62.3617218698968,0.2432923259778059,0.18900287736824162,0.7768550718097176,44.49065818786621,48.452364579818216,40.5289517959142,0.8584684504355904,0.17809160634231613,0.8074691334429112,0.0232461298126437,0.005948754461065,-0.0072887888508316,-0.000205987214573,-0.0031876334749457,0.0995822348665677,0.048790055682479294,0.06578845028404821
2019-06-20,46.99893569946289,44.69015254974365,46.39812599182129,46.23313169401724,45.703841179987286,0.06760165496520765,1,0.5292905140299524,0.05196144158018359,64.2398123488694,0.22713324927477407,0.18714143259358768,0.8239279506242331,44.69015254974365,48.883794113002416,40.496510986484886,0.8602034446003803,0.1876763145344341,0.8355188321843687,-0.0029267567285749,0.0232461298126437,0.005948754461065,-0.0072887888508316,-0.000205987214573,0.0806411526776908,0.0776323817458869,0.05416134868865812
2019-06-21,47.28789138793945,44.91883010864258,46.393005447387694,46.43551483822192,45.84049162082886,0.05854542552298336,1,0.595023217393063,0.1605737967427595,62.796616167450715,0.21467997349283444,0.1720075993709984,0.8012279700450944,44.91883010864258,49.21619687551976,40.6214633417654,0.8059771443031958,0.1913392114836201,1.816628133477927,0.0080034138966125,-0.0029267567285749,0.0232461298126437,0.005948754461065,-0.0072887888508316,0.0740691153714215,0.06664660689783179,0.025996320892210725
2019-06-24,47.512263488769534,45.15336799621582,46.394886627197266,46.599402095870765,45.96347609431859,0.05198757304040669,1,0.6359260015521784,0.25564423770464334,62.352928235433765,0.2133496789307095,0.17949894391010748,0.8413368363605747,45.15336799621582,49.478063750259174,40.828672242172466,0.7713964345964602,0.19155584382568294,0.6997591990198978,-0.0034150538568103,0.0080034138966125,-0.0029267567285749,0.0232461298126437,0.005948754461065,0.044385628294306895,0.08391527327907398,0.04350715686016513
2019-06-25,47.37448425292969,45.36075687408447,46.382748947143554,46.62730709757273,46.02401746562342,0.03130520367618517,1,0.6032896319493091,0.3251733165535765,55.94621277551868,0.22324241092044267,0.1318252029202542,0.5905025052217028,45.36075687408447,49.572901747738456,41.14861200043049,0.6685634962048768,0.18571757456985766,0.8200409391923198,-0.001006636977447,-0.0034150538568103,0.0080034138966125,-0.0029267567285749,0.0232461298126437,0.030680671226138694,0.1001259720295712,0.054665298303875426
2019-06-26,47.46681442260743,45.628902435302734,46.38913215637207,46.80658331934039,46.1550237673597,0.04741950799337502,1,0.6515595519806894,0.3904505636389991,61.87474828866866,0.22787936357990093,0.21723446421018233,0.9532871287575533,45.628902435302734,49.736916893815454,41.520887976790014,0.7633510818439426,0.18006194491912128,1.0193160738138511,-0.0152736410469423,-0.001006636977447,-0.0034150538568103,0.0080034138966125,-0.0029267567285749,0.003893800020196396,0.0887002464072716,0.049777114560073124
2019-06-27,47.48020935058594,45.88532676696777,46.395133056640624,46.956071341387485,46.2752631521958,0.04125346443084288,1,0.6808081891916871,0.44852208874953675,61.74785700570062,0.2289529046142379,0.21053113591741573,0.9195390478759772,45.88532676696777,49.84803134300571,41.922622190929836,0.7388430249286118,0.17272208155617336,0.8177494078568065,0.0213983356356074,-0.0152736410469423,-0.001006636977447,-0.0034150538568103,0.0080034138966125,0.028479769130749497,0.1142421022916735,0.06222176737176632
2019-06-28,47.43906478881836,46.158615303039554,46.37393600463867,47.01558333848322,46.35434731295982,0.025656835927490018,1,0.6612360255234009,0.4910648761043096,57.86961519857703,0.21832958607098102,0.22057969370962416,1.0103060133953243,46.158615303039554,49.68757858107412,42.62965202500499,0.6677948913270912,0.15290594203774496,1.2076657931864663,-0.0003002395672441,0.0213983356356074,-0.0152736410469423,-0.001006636977447,-0.0034150538568103,0.028385516778078396,0.11872224533525129,0.060595784407262425
2019-07-01,47.58115005493164,46.49648895263672,46.366626281738284,47.19952564694824,46.49189257448178,0.03687847038549141,1,0.7076330724664572,0.5343785153767392,62.87760365947959,0.21339216342896408,0.2585763174493524,1.2117423306195103,46.49648895263672,49.360001128243184,43.63297677703025,0.7994084337193328,0.12317111421137025,1.0856134016470826,-0.0091537824798897,-0.0003002395672441,0.0213983356356074,-0.0152736410469423,-0.001006636977447,0.026520523149020297,0.1043949931333793,0.044945371545639934
2019-07-02,47.92368621826172,46.77264766693115,46.36176849365234,47.3985933048922,46.64015722997087,0.036791112808212345,1,0.7584360749213346,0.5791900272856583,64.3606439731775,0.1851806600515004,0.20198591416548256,1.0907505897716774,46.77264766693115,49.242557347362684,44.302737986499615,0.8483564136548061,0.10561342167412908,0.6940047061446251,0.0181746853938263,-0.0091537824798897,-0.0003002395672441,0.0213983356356074,-0.0152736410469423,0.038746454081781595,0.1408517111529631,0.05635189531652733
2019-07-03,48.144230651855466,47.03421535491943,46.350889129638674,47.62885967445205,46.80720667271612,0.03956926543938111,1,0.8216530017359318,0.627682622175713,66.41767819478089,0.18165513299939548,0.16117076247902554,0.8872348378923148,47.03421535491943,49.20825788833677,44.8601728215021,0.9280296552400877,0.09244514943056008,0.483868838412423,0.0058375230609719,0.0181746853938263,-0.0091537824798897,-0.0003002395672441,0.0213983356356074,0.0213378473301098,0.1568510607645618,0.04775755007782003
2019-07-05,48.35903549194336,47.261576652526855,46.34067398071289,47.817078134241875,46.958693560891696,0.03365742582508702,1,0.8583845733501789,0.6738230124106063,65.97839232769313,0.17986800969167063,0.16232267255234165,0.9024543765764398,47.261576652526855,49.16856440166164,45.35458890339207,0.9170721629650731,0.08069928615184392,0.7436086608411472,0.0082527273150961,0.0058375230609719,0.0181746853938263,-0.0091537824798897,-0.0003002395672441,0.0325173313737808,0.1291728095117736,0.04917831477652083
2019-07-08,48.45950164794922,47.37962322235107,46.31927734375,47.82140920628759,47.024362934347074,0.009827154555512418,1,0.7970462719405162,0.6984676643165884,56.554262563064874,0.18326801318112773,0.2307096512407095,1.258864802624854,47.37962322235107,49.10723766555014,45.652008779152006,0.6347542798165705,0.072926474534904,1.1040187806846167,-0.0008807386534984,0.0082527273150961,0.0058375230609719,0.0181746853938263,-0.0091537824798897,0.0236331788236699,0.1122777453979732,0.04655871003986312
2019-07-09,48.444670867919925,47.483198165893555,46.308387756347656,47.86997001199094,47.10678452760726,0.01377026617249788,1,0.7631854843836763,0.711411228330006,58.4082307421277,0.17987230557458672,0.19005293168794443,1.0565991861884272,47.483198165893555,49.12537055848913,45.84102577329798,0.6990827151929986,0.06916856724175428,0.9077556911733794,-0.0208296154406099,-0.0008807386534984,0.0082527273150961,0.0058375230609719,0.0181746853938263,0.006218617239870303,0.0768726787544815,0.019057221360460227
2019-07-10,48.468589782714844,47.583901977539064,46.30554069519043,47.984291548232115,47.21836048834441,0.021628281356693257,1,0.7659310598877056,0.722315194641546,61.30854684607252,0.1788181306756506,0.20006668217550663,1.1188277241215419,47.583901977539064,49.244681489566,45.92312246551213,0.8098418581655886,0.06980425912994143,0.8055477475778453,0.0060808146298232,-0.0208296154406099,-0.0008807386534984,0.0082527273150961,0.0058375230609719,0.013306068847140503,0.0566850601640004,0.00952461293097813
2019-07-11,48.341331481933594,47.674319648742674,46.314389877319336,48.02655949513871,47.295447356105946,0.012264748793279212,1,0.7311121390327671,0.7240745835197904,58.06541737398449,0.18102423195128625,0.19239596070001339,1.062818820586336,47.674319648742674,49.27099371206115,46.0776455854242,0.6831036051174642,0.06698256315276367,0.9048842588598713,0.0098399758536403,0.0060808146298232,-0.0208296154406099,-0.0008807386534984,0.0082527273150961,0.0384196857477231,0.0538267159269195,0.02236776067132733
2019-07-12,48.296839141845695,47.783754920959474,46.28371292114258,48.11936849013991,47.394289623257116,0.017706081137543572,1,0.7250788668827965,0.7242754401923917,60.42653574327015,0.18195351193852632,0.20629437065415002,1.133775151995128,47.783754920959474,49.323553536053915,46.243956305865034,0.7747317192628829,0.06444862349731481,0.795793266159406,-0.0073091921289365,0.0098399758536403,0.0060808146298232,-0.0208296154406099,-0.0008807386534984,0.0097121579831792,0.035004293638983,0.00946012534018683
2019-07-15,48.54513320922852,47.93289775848389,46.26870239257813,48.26818879003425,47.5196533874198,0.0240712065183879,1,0.7485354026144506,0.7291274326768036,63.177742066410914,0.1798951977376306,0.11281236447295719,0.6271004778987439,47.93289775848389,49.3613932856995,46.50440223126828,0.9038523954002855,0.059603971135368,0.7696520729751185,0.0076538541875941,-0.0073091921289365,0.0098399758536403,0.0060808146298232,-0.0208296154406099,0.0176662517380174,0.0458457813015228,0.02547282653465233
2019-07-16,48.70109252929687,48.05979423522949,46.23790412902832,48.367982982906085,47.62314951010732,0.01783313520396712,1,0.7448334727987671,0.7322686407011963,61.46692043042208,0.18104237448155772,0.12715575921810596,0.7023535765161927,48.05979423522949,49.351395856654484,46.768192613804494,0.8317806335385795,0.05374977741699137,0.7621881163309789,0.0093512502010339,0.0076538541875941,-0.0073091921289365,0.0098399758536403,0.0060808146298232,0.036171284418941005,0.055403018717129694,0.035226092356449426
2019-07-17,48.706835174560545,48.1183988571167,46.217188034057614,48.41010455844006,47.698603118534706,0.010876803451302708,1,0.711501439905355,0.7281152005420282,58.69477307237608,0.16588769180855592,0.12377981626159644,0.7461663666069064,48.1183988571167,49.4036095243872,46.833188189846204,0.703614232315618,0.053418679664999504,0.6559409911160273,-0.0034661920560208,0.0093512502010339,0.0076538541875941,-0.0073091921289365,0.0098399758536403,0.014530406969093902,0.05922561551194049,0.02995149871685673
2019-07-18,48.89389572143555,48.21156806945801,46.234306488037106,48.5307555398339,47.809398142161776,0.020384482550455996,1,0.7213573976721221,0.726763639968047,62.366421267795396,0.16882882998848384,0.12391903348850862,0.7339921356853648,48.21156806945801,49.5262501963338,46.89688594258222,0.87376634547297,0.05453803638918094,0.8672711172981309,-0.0056392461634296,-0.0034661920560208,0.0093512502010339,0.0076538541875941,-0.0073091921289365,0.0030536377446924003,0.04763761488744589,0.02421181466826893
2019-07-19,48.85992965698242,48.249003410339355,46.236547317504886,48.519868170687275,47.85758995684468,0.00437282047563059,1,0.6622782138425976,0.7138665547429572,55.327554804013864,0.17743107799150293,0.17436891191111245,0.9827416588173064,48.249003410339355,49.54622676561674,46.951780055061974,0.5813214737397284,0.05377202692644207,0.9803476579891521,0.0112958005731296,-0.0056392461634296,-0.0034661920560208,0.0093512502010339,0.0076538541875941,0.0060967110027259,0.03568728564793179,0.01622182363818243
2019-07-22,48.956085205078125,48.34994621276856,46.27132720947266,48.681038941340255,47.98424834374002,0.025181661253669496,1,0.6967905976002342,0.7104513633144127,62.24773672521901,0.19264841745022873,0.23668646388304862,1.228592827367488,48.34994621276856,49.729289905205405,46.97060252033171,0.9413446676992098,0.05705667949936962,1.1098595506737503,-0.0150400333090406,0.0112958005731296,-0.0056392461634296,-0.0034661920560208,0.0093512502010339,-0.0080625836528163,0.02357400906746609,-0.0024054182780486703
